player_id,lastname,firstname,birth_date,goal_keeper,defender,midfielder,forward,count_tournaments,list_tournaments,player_wikipedia_link
P-07347,Rashford,Marcus,1997-10-31,0,0,0,1,1,2018,https://en.wikipedia.org/wiki/Marcus_Rashford
P-08950,Rasiak,Grzegorz,1979-01-12,0,0,0,1,1,2006,https://en.wikipedia.org/wiki/Grzegorz_Rasiak
P-00226,Rășinaru,Gheorghe,1915-02-10,0,0,1,0,1,1938,https://en.wikipedia.org/wiki/Gheorghe_R%C4%83%C8%99inaru
P-08578,Rasmussen,Troels,1961-07-04,1,0,0,0,1,1986,https://en.wikipedia.org/wiki/Troels_Rasmussen
P-05307,Rats,Vasyl,1961-04-25,0,0,1,0,2,1986. 1990,https://en.wikipedia.org/wiki/Vasyl_Rats
P-03187,Rattín,Antonio,1937-05-16,0,0,1,0,2,1962. 1966,https://en.wikipedia.org/wiki/Antonio_Ratt%C3%ADn
P-00767,Rauch,Oscar,1914-03-20,0,0,1,0,1,1938,https://en.wikipedia.org/wiki/Oscar_Rauch
P-03846,Raúl,not applicable,1977-06-27,0,0,0,1,3,1998. 2002. 2006,https://en.wikipedia.org/wiki/Ra%C3%BAl_(footballer)
P-06001,Rava,Pietro,1916-01-21,0,1,0,0,1,1938,https://en.wikipedia.org/wiki/Pietro_Rava
P-01995,Ravelli,Thomas,1959-08-13,1,0,0,0,2,1990. 1994,https://en.wikipedia.org/wiki/Thomas_Ravelli
P-08154,Ré,Cayetano,1938-02-07,0,0,0,1,1,1958,https://en.wikipedia.org/wiki/Cayetano_R%C3%A9
P-00469,Re Cecconi,Luciano,1948-12-01,0,0,1,0,1,1974,https://en.wikipedia.org/wiki/Luciano_Re_Cecconi
P-00258,Rea,Roy,1934-11-28,1,0,0,0,1,1958,https://en.wikipedia.org/wiki/Roy_Rea
P-01475,Reasco,Néicer,1977-07-23,0,1,0,0,1,2006,https://en.wikipedia.org/wiki/N%C3%A9icer_Reasco
P-03363,Rebić,Ante,1993-09-21,0,0,0,1,2,2014. 2018,https://en.wikipedia.org/wiki/Ante_Rebi%C4%87
P-00704,Rebrov,Serhii,1974-06-03,0,0,0,1,1,2006,https://en.wikipedia.org/wiki/Serhii_Rebrov
P-08209,Reçber,Rüştü,1973-05-10,1,0,0,0,1,2002,https://en.wikipedia.org/wiki/R%C3%BC%C5%9Ft%C3%BC_Re%C3%A7ber
P-02460,Recinos,Carlos,1950-06-30,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Carlos_Recinos
P-00467,Recoba,Álvaro,1976-03-17,0,0,1,0,1,2002,https://en.wikipedia.org/wiki/%C3%81lvaro_Recoba
P-06765,Recoba,Emilio,1904-11-03,0,1,0,0,1,1930,https://en.wikipedia.org/wiki/Emilio_Recoba
P-09990,Redín,Bernardo,1963-02-26,0,0,1,0,1,1990,https://en.wikipedia.org/wiki/Bernardo_Red%C3%ADn
P-00712,Rednic,Mircea,1962-04-09,0,1,0,0,1,1990,https://en.wikipedia.org/wiki/Mircea_Rednic
P-02053,Redondo,Fernando,1969-06-06,0,0,1,0,1,1994,https://en.wikipedia.org/wiki/Fernando_Redondo
P-06682,Regis,David,1968-12-02,0,1,0,0,2,1998. 2002,https://en.wikipedia.org/wiki/David_Regis
P-03198,Regueiro,Luis,1908-07-01,0,0,0,1,1,1934,https://en.wikipedia.org/wiki/Luis_Regueiro
P-07101,Regueiro,Luis,1943-12-22,0,0,1,0,1,1966,https://en.wikipedia.org/wiki/Luis_Regueiro_(Mexican_footballer)
P-04971,Regueiro,Mario,1978-09-14,0,0,1,0,1,2002,https://en.wikipedia.org/wiki/Mario_Regueiro
P-04911,Rehmer,Marko,1972-04-29,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Marko_Rehmer
P-09969,Rehn,Stefan,1966-09-22,0,0,1,0,1,1994,https://en.wikipedia.org/wiki/Stefan_Rehn
P-09146,Reid,Peter,1956-06-20,0,0,1,0,1,1986,https://en.wikipedia.org/wiki/Peter_Reid
P-00564,Reid,Steven,1981-03-10,0,0,1,0,1,2002,https://en.wikipedia.org/wiki/Steven_Reid
P-07468,Reid,Winston,1988-07-03,0,1,0,0,1,2010,https://en.wikipedia.org/wiki/Winston_Reid
P-00699,Reija,Severino,1938-11-25,0,1,0,0,2,1962. 1966,https://en.wikipedia.org/wiki/Severino_Reija
P-07345,Reilly,Jack,1945-08-27,1,0,0,0,1,1974,https://en.wikipedia.org/wiki/Jack_Reilly_(footballer)
P-00630,Reimann,Theodor,1921-02-10,1,0,0,0,1,1954,https://en.wikipedia.org/wiki/Theodor_Reimann
P-02742,Reina,Miguel,1946-01-24,1,0,0,0,1,1966,https://en.wikipedia.org/wiki/Miguel_Reina
P-07162,Reina,Pepe,1982-08-31,1,0,0,0,4,2006. 2010. 2014. 2018,https://en.wikipedia.org/wiki/Pepe_Reina
P-08877,Reinaldo,not applicable,1957-01-11,0,0,0,1,1,1978,https://en.wikipedia.org/wiki/Jos%C3%A9_Reinaldo_de_Lima
P-03995,Reinders,Uwe,1955-01-19,0,0,0,1,1,1982,https://en.wikipedia.org/wiki/Uwe_Reinders
P-06613,Reinmayr,Hannes,1969-08-23,0,0,0,1,1,1998,https://en.wikipedia.org/wiki/Hannes_Reinmayr
P-07300,Reinoso,Carlos,1945-03-07,0,0,1,0,1,1974,https://en.wikipedia.org/wiki/Carlos_Reinoso
P-02678,Reisinger,Andreas,1963-10-14,0,0,1,0,1,1990,https://en.wikipedia.org/wiki/Andreas_Reisinger
P-07139,Reiziger,Michael,1973-05-03,0,1,0,0,1,1998,https://en.wikipedia.org/wiki/Michael_Reiziger
P-09932,Rekdal,Kjetil,1968-11-06,0,0,1,0,2,1994. 1998,https://en.wikipedia.org/wiki/Kjetil_Rekdal
P-06105,Remetter,François,1928-08-08,1,0,0,0,2,1954. 1958,https://en.wikipedia.org/wiki/Fran%C3%A7ois_Remetter
P-01107,Remondini,Leandro,1917-11-17,0,0,1,0,1,1950,https://en.wikipedia.org/wiki/Leandro_Remondini
P-01237,Rémy,Loïc,1987-01-02,0,0,0,1,1,2014,https://en.wikipedia.org/wiki/Lo%C3%AFc_R%C3%A9my
P-08325,Renato,not applicable,1944-12-05,1,0,0,0,1,1974,https://en.wikipedia.org/wiki/Renato_Cunha_Valle
P-00321,Renato,not applicable,1957-02-21,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Carlos_Renato_Frederico
P-06086,Renier,Pascal,1971-08-03,0,1,0,0,1,1994,https://en.wikipedia.org/wiki/Pascal_Renier
P-07005,Renquin,Michel,1955-11-03,0,1,0,0,2,1982. 1986,https://en.wikipedia.org/wiki/Michel_Renquin
P-07325,Rensenbrink,Rob,1947-07-03,0,0,0,1,2,1974. 1978,https://en.wikipedia.org/wiki/Rob_Rensenbrink
P-02210,Rep,Johnny,1951-11-25,0,0,0,1,2,1974. 1978,https://en.wikipedia.org/wiki/Johnny_Rep
P-09116,Reus,Marco,1989-05-31,0,0,0,1,1,2018,https://en.wikipedia.org/wiki/Marco_Reus
P-06449,Reuter,Stefan,1966-10-16,0,1,0,0,2,1990. 1998,https://en.wikipedia.org/wiki/Stefan_Reuter
P-01874,Réveillère,Anthony,1979-11-10,0,1,0,0,1,2010,https://en.wikipedia.org/wiki/Anthony_R%C3%A9veill%C3%A8re
P-00060,Revelez,Daniel,1959-09-30,0,1,0,0,1,1990,https://en.wikipedia.org/wiki/Daniel_Felipe_Revelez
P-02372,Rexach,Carles,1947-01-13,0,0,1,0,1,1978,https://en.wikipedia.org/wiki/Carles_Rexach
P-05120,Rey,Gilbert,1930-10-30,0,0,0,1,1,1962,https://en.wikipedia.org/wiki/Gilbert_Rey
P-05516,Rey,Kurt,1923-12-10,0,1,0,0,1,1950,https://en.wikipedia.org/wiki/Kurt_Rey
P-07524,Reyes,Diego,1992-09-19,0,1,0,0,1,2014,https://en.wikipedia.org/wiki/Diego_Antonio_Reyes
P-09846,Reyes,Eladio,1948-01-08,0,0,0,1,1,1970,https://en.wikipedia.org/wiki/Eladio_Reyes
P-05514,Reyes,José Antonio,1983-09-01,0,0,1,0,1,2006,https://en.wikipedia.org/wiki/Jos%C3%A9_Antonio_Reyes
P-00137,Reyes,José Pilar,1955-10-12,1,0,0,0,1,1978,https://en.wikipedia.org/wiki/Jos%C3%A9_Pilar_Reyes
P-09968,Reyes,Pedro,1972-11-13,0,1,0,0,1,1998,https://en.wikipedia.org/wiki/Pedro_Reyes_(footballer)
P-09596,Reyes,Salvador,1936-09-20,0,0,1,1,3,1958. 1962. 1966,https://en.wikipedia.org/wiki/Salvador_Reyes_Monte%C3%B3n
P-02625,Reyes Ortiz,Eduardo,1907-01-01,0,0,0,1,1,1930,https://en.wikipedia.org/wiki/Eduardo_Reyes_Ortiz
P-06275,Reyes Peñaranda,Luis,1911-06-05,0,1,0,0,1,1930,https://en.wikipedia.org/wiki/Luis_Reyes_Pe%C3%B1aranda
P-01684,Reyna,Claudio,1973-07-20,0,0,1,0,4,1994. 1998. 2002. 2006,https://en.wikipedia.org/wiki/Claudio_Reyna
P-04591,Reyna,Luis,1959-05-16,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Luis_Reyna
P-06021,Rezaei,Rahman,1975-02-20,0,1,0,0,1,2006,https://en.wikipedia.org/wiki/Rahman_Rezaei
P-00658,Rezaeian,Ramin,1990-03-21,0,1,0,0,1,2018,https://en.wikipedia.org/wiki/Ramin_Rezaeian
P-09473,Rhiati,Abdelfettah,1963-02-25,0,0,0,1,1,1986,https://en.wikipedia.org/wiki/Abdelfettah_Rhiati
P-00844,Ri,Chol-myong,1988-02-18,0,0,1,0,1,2010,https://en.wikipedia.org/wiki/Ri_Chol-myong
P-02227,Ri,Jun-il,1987-08-24,0,1,0,0,1,2010,https://en.wikipedia.org/wiki/Ri_Jun-il
P-02982,Ri,Kwang-chon,1985-09-04,0,1,0,0,1,2010,https://en.wikipedia.org/wiki/Ri_Kwang-chon
P-01508,Ri,Kwang-hyok,1987-08-17,0,1,0,0,1,2010,https://en.wikipedia.org/wiki/Ri_Kwang-hyok
P-08570,Ri,Myong-guk,1986-09-09,1,0,0,0,1,2010,https://en.wikipedia.org/wiki/Ri_Myong-guk
P-04642,Ribeiro,José,1957-11-02,0,0,1,0,1,1986,https://en.wikipedia.org/wiki/Jos%C3%A9_Ribeiro
P-06507,Ribéry,Franck,1983-04-07,0,0,1,0,2,2006. 2010,https://en.wikipedia.org/wiki/Franck_Rib%C3%A9ry
P-09299,Ricard,Hámilton,1974-01-12,0,0,0,1,1,1998,https://en.wikipedia.org/wiki/H%C3%A1milton_Ricard
P-01516,Ricardinho,not applicable,1976-05-23,0,0,1,0,2,2002. 2006,https://en.wikipedia.org/wiki/Ricardinho_(footballer._born_May_1976)
P-05244,Ricardo,João,1970-01-07,1,0,0,0,1,2006,https://en.wikipedia.org/wiki/Jo%C3%A3o_Ricardo_(footballer._born_1970)
P-06623,Ricardo,not applicable,1971-12-30,1,0,0,0,1,2002,https://en.wikipedia.org/wiki/Ricardo_(footballer._born_1971)
P-00688,Ricardo,not applicable,1976-02-11,1,0,0,0,2,2002. 2006,https://en.wikipedia.org/wiki/Ricardo_(footballer._born_1976)
P-02790,Richards,Ray,1946-05-18,0,0,1,0,1,1974,https://en.wikipedia.org/wiki/Ray_Richards_(footballer)
P-04861,Ricken,Lars,1976-07-10,0,0,1,0,1,2002,https://en.wikipedia.org/wiki/Lars_Ricken
P-08271,Ricketts,Donovan,1977-06-07,1,0,0,0,1,1998,https://en.wikipedia.org/wiki/Donovan_Ricketts
P-01456,Riedle,Karl-Heinz,1965-09-16,0,0,0,1,2,1990. 1994,https://en.wikipedia.org/wiki/Karl-Heinz_Riedle
P-09586,Riegler,Johann,1929-07-17,0,0,1,0,1,1954,https://en.wikipedia.org/wiki/Johann_Riegler
P-00895,Rieper,Marc,1968-06-05,0,1,0,0,1,1998,https://en.wikipedia.org/wiki/Marc_Rieper
P-09291,Riera,Fernando,1920-06-27,0,0,0,1,1,1950,https://en.wikipedia.org/wiki/Fernando_Riera
P-08904,Říha,Jan,1915-11-11,0,0,0,1,1,1938,https://en.wikipedia.org/wiki/Jan_%C5%98%C3%ADha
P-04760,Rijkaard,Frank,1962-09-30,0,0,1,0,2,1990. 1994,https://en.wikipedia.org/wiki/Frank_Rijkaard
P-03547,Rijo,Luis,1927-09-28,0,0,0,1,1,1950,https://en.wikipedia.org/wiki/Luis_Rijo
P-01828,Rijsbergen,Wim,1952-01-18,0,1,0,0,2,1974. 1978,https://en.wikipedia.org/wiki/Wim_Rijsbergen
P-03172,Rildo,not applicable,1942-01-23,0,1,0,0,1,1966,https://en.wikipedia.org/wiki/Rildo_da_Costa_Menezes
P-09638,Rimando,Nick,1979-06-17,1,0,0,0,1,2014,https://en.wikipedia.org/wiki/Nick_Rimando
P-00992,Rimba,Miguel,1967-11-01,0,1,0,0,1,1994,https://en.wikipedia.org/wiki/Miguel_Rimba
P-04428,Rinaldi,Gilmar,1959-01-13,1,0,0,0,1,1994,https://en.wikipedia.org/wiki/Gilmar_Rinaldi
P-01259,Rincón,Freddy,1966-08-14,0,0,1,0,3,1990. 1994. 1998,https://en.wikipedia.org/wiki/Freddy_Rinc%C3%B3n
P-06339,Rincón,Hipólito,1957-04-28,0,0,0,1,1,1986,https://en.wikipedia.org/wiki/Hip%C3%B3lito_Rinc%C3%B3n
P-09777,Rio,Patrice,1948-08-15,0,1,0,0,1,1978,https://en.wikipedia.org/wiki/Patrice_Rio
P-07125,Rio,Roger,1913-02-13,0,0,1,0,1,1934,https://en.wikipedia.org/wiki/Roger_Rio
P-01986,Rioch,Bruce,1947-09-06,0,0,1,0,1,1978,https://en.wikipedia.org/wiki/Bruce_Rioch
P-09887,Riolfo,Carlos,1905-11-05,0,0,1,0,1,1930,https://en.wikipedia.org/wiki/Carlos_Riolfo
P-02464,Riquelme,Juan Román,1978-06-24,0,0,1,0,1,2006,https://en.wikipedia.org/wiki/Juan_Rom%C3%A1n_Riquelme
P-05143,Risdon,Josh,1992-07-27,0,1,0,0,1,2018,https://en.wikipedia.org/wiki/Josh_Risdon
P-06833,Riseth,Vidar,1972-04-21,0,1,0,0,1,1998,https://en.wikipedia.org/wiki/Vidar_Riseth
P-09743,Riva,Ferdinando,1930-07-03,0,0,0,1,1,1954,https://en.wikipedia.org/wiki/Ferdinando_Riva
P-04465,Riva,Gigi,1944-11-07,0,0,0,1,2,1970. 1974,https://en.wikipedia.org/wiki/Gigi_Riva
P-00008,Rivaldo,not applicable,1972-04-19,0,0,1,0,2,1998. 2002,https://en.wikipedia.org/wiki/Rivaldo
P-01894,Rivarola,Catalino,1965-04-30,0,1,0,0,1,1998,https://en.wikipedia.org/wiki/Catalino_Rivarola
P-03155,Rivas,Carlos,1953-05-24,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Carlos_Rivas_(footballer._born_1953)
P-04286,Rivas,José María,1958-05-12,0,0,0,1,1,1982,https://en.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Rivas
P-08994,Rivas,Marcos,1947-11-25,0,0,1,0,1,1970,https://en.wikipedia.org/wiki/Marcos_Rivas
P-01074,Rivas,Roberto,1941-07-17,0,1,0,0,1,1970,https://en.wikipedia.org/wiki/Roberto_Rivas_(footballer)
P-08138,Rivellino,not applicable,1946-01-01,0,0,1,1,3,1970. 1974. 1978,https://en.wikipedia.org/wiki/Rivellino
P-06387,Rivera,Bernabé,not available,0,0,0,1,1,1930,https://en.wikipedia.org/wiki/Bernab%C3%A9_Rivera_(footballer)
P-05966,Rivera,Gianni,1943-08-18,0,0,1,1,4,1962. 1966. 1970. 1974,https://en.wikipedia.org/wiki/Gianni_Rivera
P-06272,Rivera,Urbano,1926-04-01,0,0,1,0,1,1954,https://en.wikipedia.org/wiki/Urbano_Rivera
P-04068,Rivero,Eliseo,1957-12-27,0,1,0,0,1,1986,https://en.wikipedia.org/wiki/Eliseo_Rivero
P-04961,Riveros,Cristian,1982-10-16,0,0,1,0,2,2006. 2010,https://en.wikipedia.org/wiki/Cristian_Riveros
P-03762,Riveros,Guillermo,1902-02-10,0,1,0,0,1,1930,https://en.wikipedia.org/wiki/Guillermo_Riveros
P-08742,Rivilla,Feliciano,1936-08-21,0,1,0,0,2,1962. 1966,https://en.wikipedia.org/wiki/Feliciano_Rivilla
P-00823,Rix,Graham,1957-10-23,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Graham_Rix
P-09282,Rizzo,Francesco,1943-05-30,0,0,0,1,1,1966,https://en.wikipedia.org/wiki/Francesco_Rizzo_(footballer)
P-01172,Roa,Carlos,1969-08-15,1,0,0,0,1,1998,https://en.wikipedia.org/wiki/Carlos_Roa
P-06098,Robben,Arjen,1984-01-23,0,0,1,1,3,2006. 2010. 2014,https://en.wikipedia.org/wiki/Arjen_Robben
P-02337,Robe,Corneliu,1908-05-23,0,0,1,0,1,1930,https://en.wikipedia.org/wiki/Corneliu_Robe
P-04054,Roberto,not applicable,1912-06-20,0,0,0,1,1,1938,https://en.wikipedia.org/wiki/Roberto_(footballer._born_1912)
P-01390,Roberto,not applicable,1944-07-31,0,0,0,1,1,1970,https://en.wikipedia.org/wiki/Roberto_Miranda
P-02595,Roberto,not applicable,1962-07-05,0,0,1,0,1,1990,https://en.wikipedia.org/wiki/Roberto_Fern%C3%A1ndez_Bonillo
P-06345,Robertson,Archie,1929-09-15,0,0,0,1,1,1958,https://en.wikipedia.org/wiki/Archie_Robertson_(footballer)
P-07209,Robertson,John,1953-01-20,0,0,0,1,2,1978. 1982,https://en.wikipedia.org/wiki/John_Robertson_(footballer._born_1953)
P-05977,Robinho,not applicable,1984-01-25,0,0,0,1,2,2006. 2010,https://en.wikipedia.org/wiki/Robinho
P-03694,Robinson,Paul,1979-10-15,1,0,0,0,1,2006,https://en.wikipedia.org/wiki/Paul_Robinson_(goalkeeper)
P-09540,Robledo,George,1926-04-14,0,0,0,1,1,1950,https://en.wikipedia.org/wiki/George_Robledo
P-02798,Robotti,Enzo,1935-06-13,0,1,0,0,1,1962,https://en.wikipedia.org/wiki/Enzo_Robotti
P-02500,Robson,Bobby,1933-02-18,0,0,1,1,2,1958. 1962,https://en.wikipedia.org/wiki/Bobby_Robson
P-01902,Robson,Bryan,1957-01-11,0,0,1,0,3,1982. 1986. 1990,https://en.wikipedia.org/wiki/Bryan_Robson
P-09787,Robuschi,Laurent,1935-10-05,0,0,0,1,1,1966,https://en.wikipedia.org/wiki/Laurent_Robuschi
P-01819,Roca,José Antonio,1928-05-24,0,1,0,1,3,1950. 1954. 1958,https://en.wikipedia.org/wiki/Jos%C3%A9_Antonio_Roca
P-05145,Rocha,Pedro,1942-12-03,0,0,1,1,4,1962. 1966. 1970. 1974,https://en.wikipedia.org/wiki/Pedro_Rocha_(Uruguayan_footballer)
P-08068,Rocha,Ricardo,1962-09-11,0,1,0,0,2,1990. 1994,https://en.wikipedia.org/wiki/Ricardo_Rocha_(footballer._born_1962)
P-00360,Rocheteau,Dominique,1955-01-14,0,0,1,1,3,1978. 1982. 1986,https://en.wikipedia.org/wiki/Dominique_Rocheteau
P-02693,Rodax,Gerhard,1965-08-29,0,0,0,1,1,1990,https://en.wikipedia.org/wiki/Gerhard_Rodax
P-01422,Rodić,Milan,1991-04-02,0,1,0,0,1,2018,https://en.wikipedia.org/wiki/Milan_Rodi%C4%87
P-09655,Rodionov,Sergey,1962-09-03,0,0,0,1,2,1982. 1986,https://en.wikipedia.org/wiki/Sergey_Rodionov
P-06336,Rodri,not applicable,1934-03-08,0,1,0,0,1,1962,https://en.wikipedia.org/wiki/Francisco_Rodr%C3%ADguez_Garc%C3%ADa
P-07609,Rodrigo,not applicable,1991-03-06,0,0,0,1,1,2018,https://en.wikipedia.org/wiki/Rodrigo_(footballer._born_1991)
P-07704,Rodrigues,not applicable,1925-06-27,0,0,0,1,2,1950. 1954,https://en.wikipedia.org/wiki/Francisco_Rodrigues_(Brazilian_footballer)
P-00348,Rodríguez,Alberto,1974-04-01,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Alberto_Rodr%C3%ADguez_(Mexican_footballer)
P-08258,Rodríguez,Alberto,1984-03-31,0,1,0,0,1,2018,https://en.wikipedia.org/wiki/Alberto_Junior_Rodr%C3%ADguez
P-06005,Rodríguez,Álex,1990-08-05,1,0,0,0,1,2018,https://en.wikipedia.org/wiki/%C3%81lex_Rodr%C3%ADguez_(Panamanian_footballer)
P-04556,Rodríguez,Clemente,1981-07-31,0,1,0,0,1,2010,https://en.wikipedia.org/wiki/Clemente_Rodr%C3%ADguez
P-00095,Rodríguez,Cristian,1985-09-30,0,0,1,0,2,2014. 2018,https://en.wikipedia.org/wiki/Cristian_Rodr%C3%ADguez
P-07901,Rodríguez,Darío,1974-09-17,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Dar%C3%ADo_Rodr%C3%ADguez_(Uruguayan_footballer)
P-09885,Rodríguez,Francisco Javier,1981-10-20,0,1,0,0,3,2006. 2010. 2014,https://en.wikipedia.org/wiki/Francisco_Javier_Rodr%C3%ADguez
P-07893,Rodríguez,Hugo René,1959-03-14,0,0,0,1,1,1978,https://en.wikipedia.org/wiki/Hugo_Ren%C3%A9_Rodr%C3%ADguez
P-06524,Rodríguez,Ignacio,1959-08-13,1,0,0,0,1,1986,https://en.wikipedia.org/wiki/Ignacio_Rodr%C3%ADguez_(footballer)
P-02251,Rodríguez,Jaime,1959-01-17,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Jaime_Rodr%C3%ADguez
P-03676,Rodríguez,James,1991-07-12,0,0,1,0,2,2014. 2018,https://en.wikipedia.org/wiki/James_Rodr%C3%ADguez
P-00589,Rodríguez,Johan,1975-08-15,0,0,1,0,1,2002,https://en.wikipedia.org/wiki/Johan_Rodr%C3%ADguez
P-06371,Rodríguez,Jorge,1968-04-18,0,0,1,0,1,1994,https://en.wikipedia.org/wiki/Jorge_Rodr%C3%ADguez_(footballer._born_1968)
P-04148,Rodríguez,José Antonio,not available,0,0,1,0,1,1938,https://en.wikipedia.org/wiki/Jos%C3%A9_Antonio_Rodr%C3%ADguez_(Cuban_footballer)
P-06157,Rodríguez,José Luis,1998-06-19,0,0,1,0,1,2018,https://en.wikipedia.org/wiki/Jos%C3%A9_Luis_Rodr%C3%ADguez_(footballer._born_1998)
P-05781,Rodríguez,Juan,1944-01-16,0,1,0,0,1,1974,https://en.wikipedia.org/wiki/Juan_Manuel_Rodr%C3%ADguez_Vega
P-09944,Rodríguez,Juan José,1967-06-23,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Juan_Jos%C3%A9_Rodr%C3%ADguez
P-02444,Rodríguez,Leonardo,1966-08-27,0,0,1,0,1,1994,https://en.wikipedia.org/wiki/Leonardo_Rodr%C3%ADguez
P-09136,Rodríguez,Manuel,1938-01-18,0,1,0,0,1,1962,https://en.wikipedia.org/wiki/Manuel_Rodr%C3%ADguez_(footballer)
P-08723,Rodríguez,Mauricio,1945-09-12,0,0,1,0,1,1970,https://en.wikipedia.org/wiki/Mauricio_%22Pipo%22_Rodr%C3%ADguez
P-09914,Rodríguez,Maxi,1981-01-02,0,0,1,0,3,2006. 2010. 2014,https://en.wikipedia.org/wiki/Maxi_Rodr%C3%ADguez
P-08372,Rodríguez,Michael,1981-12-30,0,1,0,0,1,2006,https://en.wikipedia.org/wiki/Michael_Rodr%C3%ADguez_(footballer)
P-00366,Rodríguez,Raymundo,1905-04-15,0,0,1,0,1,1930,https://en.wikipedia.org/wiki/Raymundo_Rodr%C3%ADguez
P-09446,Rodríguez,Ricardo,1992-08-25,0,1,0,0,2,2014. 2018,https://en.wikipedia.org/wiki/Ricardo_Rodr%C3%ADguez_(footballer)
P-01842,Rodríguez,Rodolfo,1956-01-20,1,0,0,0,1,1986,https://en.wikipedia.org/wiki/Rodolfo_Rodr%C3%ADguez_(Uruguayan_footballer)
P-06794,Rodríguez Andrade,Víctor,1927-05-02,0,0,1,0,2,1950. 1954,https://en.wikipedia.org/wiki/V%C3%ADctor_Rodr%C3%ADguez_Andrade
P-05609,Rodríguez Nue,Lizardo,1910-08-30,0,0,0,1,1,1930,https://en.wikipedia.org/wiki/Lizardo_Rodr%C3%ADguez_Nue
P-04313,Rogic,Tom,1992-12-16,0,0,1,0,1,2018,https://en.wikipedia.org/wiki/Tom_Rogic
P-07853,Rohdén,Marcus,1991-05-11,0,0,1,0,1,2018,https://en.wikipedia.org/wiki/Marcus_Rohd%C3%A9n
P-07666,Rojas,Alfredo,1937-02-20,0,0,0,1,2,1958. 1966,https://en.wikipedia.org/wiki/Alfredo_Rojas_(Argentine_footballer)
P-02517,Rojas,Arístides,1968-08-12,0,0,0,1,1,1998,https://en.wikipedia.org/wiki/Ar%C3%ADstides_Rojas
P-08735,Rojas,Carlos,1928-10-02,0,0,1,0,1,1950,https://en.wikipedia.org/wiki/Carlos_Rojas_(footballer)
P-01190,Rojas,Darío,1960-01-20,1,0,0,0,1,1994,https://en.wikipedia.org/wiki/Dar%C3%ADo_Rojas
P-06161,Rojas,Eladio,1934-11-08,0,0,1,0,1,1962,https://en.wikipedia.org/wiki/Eladio_Rojas
P-01440,Rojas,Francisco,1974-07-22,0,1,0,0,1,1998,https://en.wikipedia.org/wiki/Francisco_Rojas_Rojas
P-02749,Rojas,Joao,1989-06-14,0,0,1,0,1,2014,https://en.wikipedia.org/wiki/Joao_Rojas_(footballer._born_1989)
P-01030,Rojas,José Manuel,1983-06-03,0,1,0,0,1,2014,https://en.wikipedia.org/wiki/Jos%C3%A9_Rojas_(footballer._born_1983)
P-04571,Rojas,Manuel,1954-06-13,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Manuel_Rojas_(footballer)
P-04255,Rojas,Oscar,1958-11-15,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Oscar_Rojas_(Chilean_footballer)
P-08836,Rojas,Percy,1949-09-16,0,0,1,1,2,1978. 1982,https://en.wikipedia.org/wiki/Percy_Rojas
P-08601,Rojas,Ricardo,1971-01-26,0,1,0,0,1,1998,https://en.wikipedia.org/wiki/Ricardo_Ismael_Rojas
P-05770,Rojas,Roberto,1955-10-26,0,1,0,0,1,1978,https://en.wikipedia.org/wiki/Roberto_Rojas_(Peruvian_footballer)
P-02956,Rojo,Marcos,1990-03-20,0,1,0,0,2,2014. 2018,https://en.wikipedia.org/wiki/Marcos_Rojo
P-01329,Rokki,Rachid,1974-11-08,0,0,0,1,1,1998,https://en.wikipedia.org/wiki/Rachid_Rokki
P-01381,Rolando,not applicable,1985-08-31,0,1,0,0,1,2010,https://en.wikipedia.org/wiki/Rolando_(footballer)
P-09382,Roldán,Fernando,1930-07-24,0,1,0,0,1,1950,https://en.wikipedia.org/wiki/Fernando_Rold%C3%A1n
P-01003,Rolff,Wolfgang,1959-12-26,0,0,1,0,1,1986,https://en.wikipedia.org/wiki/Wolfgang_Rolff
P-05185,Roma,Antonio,1932-07-13,1,0,0,0,2,1962. 1966,https://en.wikipedia.org/wiki/Antonio_Roma
P-06332,Romano,Moshe,1946-05-06,0,0,1,0,1,1970,https://en.wikipedia.org/wiki/Moshe_Romano
P-01935,Romantsev,Oleg,1954-01-04,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Oleg_Romantsev
P-06466,Romao,Alaixys,1984-01-18,0,0,1,0,1,2006,https://en.wikipedia.org/wiki/Alaixys_Romao
P-05935,Romaric,not applicable,1983-06-04,0,0,1,0,2,2006. 2010,https://en.wikipedia.org/wiki/Romaric_(footballer)
P-07489,Romário,not applicable,1966-01-29,0,0,0,1,2,1990. 1994,https://en.wikipedia.org/wiki/Rom%C3%A1rio
P-09608,Romero,Carlos,1927-09-07,0,0,0,1,1,1950,https://en.wikipedia.org/wiki/Carlos_Romero_(footballer)
